Address,USB0::0x2A8D::0x0101::MY59001058::0::INSTR
Model,34465A
Serial Number:,MY59001058
Firmware Version,A.03.00-02.40-03.00-00.52-03-01
Start Time,2020-06-25 01:23:18.162
Stop Time,2020-06-25 02:15:01.920
Sample Count,8787
Aperture Enable:,False
Auto Range:,Off
Auto Zero:,On
Measurement:,DC Current
NPLC:,10
Null State:,False
Null Value(ADC):,0
Range(ADC):,1
,
Time (s),Channel 1 (ADC)
2020-06-25 01:23:18.774,0.261935149
2020-06-25 01:23:19.117,0.2619386
2020-06-25 01:23:19.462,0.261445781
2020-06-25 01:23:19.891,0.260636218
2020-06-25 01:23:20.235,0.262134435
2020-06-25 01:23:20.580,0.262603632
2020-06-25 01:23:21.008,0.261654849
2020-06-25 01:23:21.351,0.260477808
2020-06-25 01:23:21.697,0.262798543
2020-06-25 01:23:22.126,0.261498424
2020-06-25 01:23:22.470,0.265939183
2020-06-25 01:23:22.818,0.263670674
2020-06-25 01:23:23.163,0.262132617
2020-06-25 01:23:23.507,0.261928173
2020-06-25 01:23:23.851,0.265039023
2020-06-25 01:23:24.196,0.261787909
2020-06-25 01:23:24.540,0.262278238
2020-06-25 01:23:24.883,0.264231152
2020-06-25 01:23:25.229,0.261771032
2020-06-25 01:23:25.571,0.262158756
2020-06-25 01:23:25.915,0.265348417
2020-06-25 01:23:26.260,0.262079923
2020-06-25 01:23:26.690,0.263008436
2020-06-25 01:23:27.034,0.261037657
2020-06-25 01:23:27.377,0.262270282
2020-06-25 01:23:27.805,0.263629872
2020-06-25 01:23:28.149,0.262369756
2020-06-25 01:23:28.494,0.26210894
2020-06-25 01:23:28.840,0.262287688
2020-06-25 01:23:29.184,0.262381846
2020-06-25 01:23:29.528,0.26211527
2020-06-25 01:23:29.871,0.262105839
2020-06-25 01:23:30.216,0.26216996
2020-06-25 01:23:30.560,0.262334153
2020-06-25 01:23:30.904,0.264022535
2020-06-25 01:23:31.247,0.261193517
2020-06-25 01:23:31.675,0.261658051
2020-06-25 01:23:32.019,0.263160837
2020-06-25 01:23:32.363,0.262639094
2020-06-25 01:23:32.707,0.262183257
2020-06-25 01:23:33.052,0.264201671
2020-06-25 01:23:33.395,0.262532695
2020-06-25 01:23:33.740,0.262440321
2020-06-25 01:23:34.085,0.28296332
2020-06-25 01:23:34.431,0.280754119
2020-06-25 01:23:34.773,0.262335467
2020-06-25 01:23:35.120,0.261895585
2020-06-25 01:23:35.548,0.262338156
2020-06-25 01:23:35.891,0.26266086
2020-06-25 01:23:36.235,0.261665306
2020-06-25 01:23:36.665,0.261691659
2020-06-25 01:23:37.007,0.264583954
2020-06-25 01:23:37.352,0.261195777
2020-06-25 01:23:37.781,0.262340356
2020-06-25 01:23:38.124,0.298833403
2020-06-25 01:23:38.468,0.321206709
2020-06-25 01:23:38.812,0.322119612
2020-06-25 01:23:39.157,0.367123555
2020-06-25 01:23:39.501,0.346975892
2020-06-25 01:23:39.846,0.349092232
2020-06-25 01:23:40.190,0.348386943
2020-06-25 01:23:40.534,0.346146277
2020-06-25 01:23:40.878,0.345686687
2020-06-25 01:23:41.223,0.349922777
2020-06-25 01:23:41.568,0.34664774
2020-06-25 01:23:41.913,0.345233169
2020-06-25 01:23:42.257,0.335124747
2020-06-25 01:23:42.601,0.318747485
2020-06-25 01:23:42.944,0.319643889
2020-06-25 01:23:43.289,0.322187882
2020-06-25 01:23:43.632,0.318957458
2020-06-25 01:23:43.977,0.318092311
2020-06-25 01:23:44.323,0.322626548
2020-06-25 01:23:44.666,0.320308723
2020-06-25 01:23:45.009,0.319173876
2020-06-25 01:23:45.353,0.322718882
2020-06-25 01:23:45.697,0.317415337
2020-06-25 01:23:46.125,0.320849262
2020-06-25 01:23:46.469,0.321949367
2020-06-25 01:23:46.813,0.324400873
2020-06-25 01:23:47.158,0.323305592
2020-06-25 01:23:47.503,0.319722342
2020-06-25 01:23:47.847,0.319371417
2020-06-25 01:23:48.191,0.322648416
2020-06-25 01:23:48.535,0.319977112
2020-06-25 01:23:48.880,0.320592737
2020-06-25 01:23:49.223,0.320571424
2020-06-25 01:23:49.652,0.316350081
2020-06-25 01:23:49.997,0.328657413
2020-06-25 01:23:50.342,0.324872055
2020-06-25 01:23:50.687,0.320786042
2020-06-25 01:23:51.115,0.315320171
2020-06-25 01:23:51.459,0.317400498
2020-06-25 01:23:51.803,0.320714789
2020-06-25 01:23:52.231,0.323387829
2020-06-25 01:23:52.576,0.322057211
2020-06-25 01:23:52.921,0.319003545
2020-06-25 01:23:53.268,0.323860101
2020-06-25 01:23:53.612,0.320743406
2020-06-25 01:23:53.957,0.318959295
2020-06-25 01:23:54.300,0.318804791
2020-06-25 01:23:54.644,0.347221882
2020-06-25 01:23:54.988,0.331163311
2020-06-25 01:23:55.333,0.319358926
2020-06-25 01:23:55.678,0.322208249
2020-06-25 01:23:56.022,0.320660184
2020-06-25 01:23:56.366,0.32433286
2020-06-25 01:23:56.709,0.353778685
2020-06-25 01:23:57.054,0.333467366
2020-06-25 01:23:57.398,0.321371802
2020-06-25 01:23:57.828,0.315380272
2020-06-25 01:23:58.172,0.322345525
2020-06-25 01:23:58.516,0.33555819
2020-06-25 01:23:58.945,0.344112225
2020-06-25 01:23:59.289,0.348536558
2020-06-25 01:23:59.634,0.345459597
2020-06-25 01:23:59.980,0.347685929
2020-06-25 01:24:00.324,0.354067844
2020-06-25 01:24:00.667,0.331073165
2020-06-25 01:24:01.013,0.325396424
2020-06-25 01:24:01.358,0.320633186
2020-06-25 01:24:01.701,0.320870329
2020-06-25 01:24:02.046,0.324610534
2020-06-25 01:24:02.391,0.31812813
2020-06-25 01:24:02.733,0.324484938
2020-06-25 01:24:03.077,0.321662725
2020-06-25 01:24:03.421,0.320648492
2020-06-25 01:24:03.765,0.321012644
2020-06-25 01:24:04.195,0.32142936
2020-06-25 01:24:04.540,0.321218103
2020-06-25 01:24:04.882,0.320544768
2020-06-25 01:24:05.229,0.320332749
2020-06-25 01:24:05.655,0.328337954
2020-06-25 01:24:06.000,0.319023663
2020-06-25 01:24:06.344,0.318960546
2020-06-25 01:24:06.773,0.323051582
2020-06-25 01:24:07.117,0.323439225
2020-06-25 01:24:07.460,0.321294445
2020-06-25 01:24:07.805,0.323986018
2020-06-25 01:24:08.148,0.320554266
2020-06-25 01:24:08.493,0.321595152
2020-06-25 01:24:08.837,0.336958229
2020-06-25 01:24:09.181,0.34630068
2020-06-25 01:24:09.526,0.321766167
2020-06-25 01:24:09.871,0.322714041
2020-06-25 01:24:10.300,0.321874077
2020-06-25 01:24:10.646,0.321252232
2020-06-25 01:24:10.990,0.325945056
2020-06-25 01:24:11.334,0.323411203
2020-06-25 01:24:11.677,0.321221155
2020-06-25 01:24:12.023,0.320086341
2020-06-25 01:24:12.367,0.322471081
2020-06-25 01:24:12.712,0.320092085
2020-06-25 01:24:13.058,0.323486146
2020-06-25 01:24:13.485,0.321532937
2020-06-25 01:24:13.830,0.329807205
2020-06-25 01:24:14.173,0.314994292
2020-06-25 01:24:14.518,0.322644174
2020-06-25 01:24:14.863,0.322247849
2020-06-25 01:24:15.207,0.319378879
2020-06-25 01:24:15.551,0.327893538
2020-06-25 01:24:15.895,0.362088849
2020-06-25 01:24:16.239,0.368003262
2020-06-25 01:24:16.582,0.347646408
2020-06-25 01:24:17.010,0.347671257
2020-06-25 01:24:17.354,0.34444553
2020-06-25 01:24:17.699,0.352271115
2020-06-25 01:24:18.043,0.349163363
2020-06-25 01:24:18.471,0.339261564
2020-06-25 01:24:18.815,0.319926189
2020-06-25 01:24:19.159,0.322391471
2020-06-25 01:24:19.503,0.320902372
2020-06-25 01:24:19.847,0.321200262
2020-06-25 01:24:20.190,0.323926754
2020-06-25 01:24:20.535,0.320374922
2020-06-25 01:24:20.879,0.320993891
2020-06-25 01:24:21.223,0.326551134
2020-06-25 01:24:21.567,0.321397794
2020-06-25 01:24:21.911,0.321288917
2020-06-25 01:24:22.340,0.328077374
2020-06-25 01:24:22.685,0.317870713
2020-06-25 01:24:23.029,0.32391976
2020-06-25 01:24:23.375,0.323163917
2020-06-25 01:24:23.719,0.321247573
2020-06-25 01:24:24.063,0.325441161
2020-06-25 01:24:24.408,0.321286075
2020-06-25 01:24:24.753,0.320293476
2020-06-25 01:24:25.097,0.32294512
2020-06-25 01:24:25.441,0.319827251
2020-06-25 01:24:25.785,0.320192118
2020-06-25 01:24:26.130,0.322689185
2020-06-25 01:24:26.474,0.322520421
2020-06-25 01:24:26.818,0.322555247
2020-06-25 01:24:27.161,0.328575879
2020-06-25 01:24:27.508,0.348275432
2020-06-25 01:24:27.851,0.336667369
2020-06-25 01:24:28.196,0.323657315
2020-06-25 01:24:28.542,0.321236052
2020-06-25 01:24:28.887,0.320260973
2020-06-25 01:24:29.232,0.322336157
2020-06-25 01:24:29.659,0.322134468
2020-06-25 01:24:30.003,0.318786565
2020-06-25 01:24:30.348,0.324484682
2020-06-25 01:24:30.776,0.329556432
2020-06-25 01:24:31.119,0.320594063
2020-06-25 01:24:31.465,0.319548617
2020-06-25 01:24:31.894,0.323029652
2020-06-25 01:24:32.239,0.322983436
2020-06-25 01:24:32.582,0.319317916
2020-06-25 01:24:32.928,0.321018868
2020-06-25 01:24:33.272,0.322429356
2020-06-25 01:24:33.618,0.319515625
2020-06-25 01:24:33.961,0.31947102
2020-06-25 01:24:34.306,0.321498061
2020-06-25 01:24:34.654,0.322484513
2020-06-25 01:24:34.998,0.321376127
2020-06-25 01:24:35.342,0.325368788
2020-06-25 01:24:35.686,0.31966822
2020-06-25 01:24:36.031,0.331800243
2020-06-25 01:24:36.375,0.329716508
2020-06-25 01:24:36.719,0.321862383
2020-06-25 01:24:37.147,0.320034171
2020-06-25 01:24:37.491,0.32332692
2020-06-25 01:24:37.836,0.321022115
2020-06-25 01:24:38.181,0.320570842
2020-06-25 01:24:38.526,0.327760149
2020-06-25 01:24:38.871,0.322467714
2020-06-25 01:24:39.216,0.320834297
2020-06-25 01:24:39.559,0.32393171
2020-06-25 01:24:39.904,0.321539394
2020-06-25 01:24:40.332,0.33019283
2020-06-25 01:24:40.678,0.326215106
2020-06-25 01:24:41.107,0.321042797
2020-06-25 01:24:41.452,0.321537604
2020-06-25 01:24:41.796,0.321483369
2020-06-25 01:24:42.140,0.320700286
2020-06-25 01:24:42.567,0.323049175
2020-06-25 01:24:42.911,0.318462963
2020-06-25 01:24:43.256,0.322206754
2020-06-25 01:24:43.600,0.33301529
2020-06-25 01:24:43.946,0.34699122
2020-06-25 01:24:44.289,0.322420843
2020-06-25 01:24:44.634,0.322562574
2020-06-25 01:24:44.977,0.321466114
2020-06-25 01:24:45.322,0.319013201
2020-06-25 01:24:45.665,0.318700605
2020-06-25 01:24:46.008,0.318474947
2020-06-25 01:24:46.353,0.320409614
2020-06-25 01:24:46.698,0.318399586
2020-06-25 01:24:47.043,0.321634102
2020-06-25 01:24:47.387,0.322425016
2020-06-25 01:24:47.733,0.3186809
2020-06-25 01:24:48.159,0.316883362
2020-06-25 01:24:48.504,0.316513545
2020-06-25 01:24:48.848,0.316823137
2020-06-25 01:24:49.193,0.317502507
2020-06-25 01:24:49.536,0.317098009
2020-06-25 01:24:49.882,0.319629302
2020-06-25 01:24:50.227,0.320064178
2020-06-25 01:24:50.571,0.320505913
2020-06-25 01:24:50.915,0.345370041
2020-06-25 01:24:51.258,0.339727268
2020-06-25 01:24:51.685,0.323656927
2020-06-25 01:24:52.030,0.32406606
2020-06-25 01:24:52.374,0.325315613
2020-06-25 01:24:52.718,0.326784641
2020-06-25 01:24:53.145,0.326556052
2020-06-25 01:24:53.490,0.326444008
2020-06-25 01:24:53.834,0.320034706
2020-06-25 01:24:54.263,0.318915111
2020-06-25 01:24:54.606,0.319370195
2020-06-25 01:24:54.953,0.321562472
2020-06-25 01:24:55.380,0.319257612
2020-06-25 01:24:55.724,0.31825973
2020-06-25 01:24:56.069,0.32226336
2020-06-25 01:24:56.499,0.318760423
2020-06-25 01:24:56.843,0.320020454
2020-06-25 01:24:57.188,0.31874833
2020-06-25 01:24:57.615,0.318831854
2020-06-25 01:24:57.960,0.332168465
2020-06-25 01:24:58.303,0.346047731
2020-06-25 01:24:58.647,0.320469951
2020-06-25 01:24:58.990,0.32572676
2020-06-25 01:24:59.334,0.318192017
2020-06-25 01:24:59.679,0.323106913
2020-06-25 01:25:00.025,0.331780536
2020-06-25 01:25:00.369,0.330607798
2020-06-25 01:25:00.713,0.334191151
2020-06-25 01:25:01.059,0.328732116
2020-06-25 01:25:01.403,0.331448479
2020-06-25 01:25:01.748,0.340587578
2020-06-25 01:25:02.091,0.341244549
2020-06-25 01:25:02.434,0.353298519
2020-06-25 01:25:02.780,0.361389399
2020-06-25 01:25:03.207,0.333283784
2020-06-25 01:25:03.552,0.342004478
2020-06-25 01:25:03.896,0.334490981
2020-06-25 01:25:04.323,0.337859944
2020-06-25 01:25:04.668,0.32789061
2020-06-25 01:25:05.012,0.346093651
2020-06-25 01:25:05.357,0.360842323
2020-06-25 01:25:05.702,0.367909861
2020-06-25 01:25:06.045,0.359146635
2020-06-25 01:25:06.389,0.361663746
2020-06-25 01:25:06.734,0.365842229
2020-06-25 01:25:07.078,0.354228627
2020-06-25 01:25:07.421,0.344834509
2020-06-25 01:25:07.766,0.330836512
2020-06-25 01:25:08.194,0.33675182
2020-06-25 01:25:08.537,0.333180088
2020-06-25 01:25:08.881,0.331657762
2020-06-25 01:25:09.225,0.33746613
2020-06-25 01:25:09.570,0.327692573
2020-06-25 01:25:09.914,0.334690098
2020-06-25 01:25:10.258,0.33462952
2020-06-25 01:25:10.601,0.330497902
2020-06-25 01:25:10.946,0.331437264
2020-06-25 01:25:11.290,0.332159607
2020-06-25 01:25:11.635,0.334141228
2020-06-25 01:25:11.980,0.330984595
2020-06-25 01:25:12.323,0.346751573
2020-06-25 01:25:12.667,0.357866074
2020-06-25 01:25:13.012,0.329478238
2020-06-25 01:25:13.356,0.333029421
2020-06-25 01:25:13.784,0.331939231
2020-06-25 01:25:14.129,0.328211413
2020-06-25 01:25:14.474,0.33690921
2020-06-25 01:25:14.818,0.33005957
2020-06-25 01:25:15.162,0.328497207
2020-06-25 01:25:15.507,0.359818403
2020-06-25 01:25:15.851,0.370732126
2020-06-25 01:25:16.194,0.373482647
2020-06-25 01:25:16.538,0.361366832
2020-06-25 01:25:16.883,0.355794708
2020-06-25 01:25:17.226,0.359938304
2020-06-25 01:25:17.653,0.359186345
2020-06-25 01:25:17.998,0.354851825
2020-06-25 01:25:18.342,0.35590061
2020-06-25 01:25:18.770,0.331151118
2020-06-25 01:25:19.114,0.328113046
2020-06-25 01:25:19.459,0.338976946
2020-06-25 01:25:19.887,0.334181495
2020-06-25 01:25:20.231,0.328572236
2020-06-25 01:25:20.576,0.335767296
2020-06-25 01:25:21.005,0.332634799
2020-06-25 01:25:21.350,0.328846409
2020-06-25 01:25:21.693,0.333619379
2020-06-25 01:25:22.037,0.331241056
2020-06-25 01:25:22.380,0.331233948
2020-06-25 01:25:22.724,0.329054094
2020-06-25 01:25:23.070,0.324404194
2020-06-25 01:25:23.414,0.329769562
2020-06-25 01:25:23.757,0.329217695
2020-06-25 01:25:24.102,0.326200053
2020-06-25 01:25:24.445,0.329358903
2020-06-25 01:25:24.873,0.326402764
2020-06-25 01:25:25.216,0.328229933
2020-06-25 01:25:25.561,0.336074012
2020-06-25 01:25:25.989,0.330042533
2020-06-25 01:25:26.332,0.332998189
2020-06-25 01:25:26.677,0.334458668
2020-06-25 01:25:27.104,0.3305939
2020-06-25 01:25:27.446,0.333645094
2020-06-25 01:25:27.790,0.357851967
2020-06-25 01:25:28.135,0.345692858
2020-06-25 01:25:28.478,0.332842513
2020-06-25 01:25:28.823,0.332791141
2020-06-25 01:25:29.167,0.331032381
2020-06-25 01:25:29.512,0.332094197
2020-06-25 01:25:29.856,0.332144468
2020-06-25 01:25:30.200,0.333765682
2020-06-25 01:25:30.628,0.330957024
2020-06-25 01:25:30.973,0.333334757
2020-06-25 01:25:31.318,0.333918838
2020-06-25 01:25:31.748,0.333294075
2020-06-25 01:25:32.092,0.329429294
2020-06-25 01:25:32.436,0.333069313
2020-06-25 01:25:32.779,0.334083002
2020-06-25 01:25:33.208,0.328563089
2020-06-25 01:25:33.551,0.332738912
2020-06-25 01:25:33.896,0.337294049
2020-06-25 01:25:34.324,0.329313067
2020-06-25 01:25:34.668,0.334298995
2020-06-25 01:25:35.013,0.332920811
2020-06-25 01:25:35.358,0.330441935
2020-06-25 01:25:35.703,0.337697075
2020-06-25 01:25:36.045,0.330983995
2020-06-25 01:25:36.390,0.331900584
2020-06-25 01:25:36.736,0.334718615
2020-06-25 01:25:37.078,0.329394142
2020-06-25 01:25:37.423,0.332736146
2020-06-25 01:25:37.768,0.33390758
2020-06-25 01:25:38.112,0.33204935
2020-06-25 01:25:38.458,0.33255823
2020-06-25 01:25:38.803,0.330756869
2020-06-25 01:25:39.146,0.320271112
2020-06-25 01:25:39.492,0.335058737
2020-06-25 01:25:39.837,0.335782793
2020-06-25 01:25:40.180,0.340638555
2020-06-25 01:25:40.525,0.327224639
2020-06-25 01:25:40.870,0.343891995
2020-06-25 01:25:41.213,0.331814972
2020-06-25 01:25:41.558,0.333037149
2020-06-25 01:25:41.900,0.344171899
2020-06-25 01:25:42.243,0.326683633
2020-06-25 01:25:42.587,0.342272332
2020-06-25 01:25:42.931,0.327890976
2020-06-25 01:25:43.274,0.33405224
2020-06-25 01:25:43.619,0.326762054
2020-06-25 01:25:43.963,0.331394282
2020-06-25 01:25:44.308,0.329410853
2020-06-25 01:25:44.652,0.326488676
2020-06-25 01:25:44.997,0.336903594
2020-06-25 01:25:45.425,0.335983673
2020-06-25 01:25:45.768,0.319548876
2020-06-25 01:25:46.114,0.325553513
2020-06-25 01:25:46.542,0.320763578
2020-06-25 01:25:46.888,0.318928
2020-06-25 01:25:47.231,0.325523709
2020-06-25 01:25:47.576,0.32016088
2020-06-25 01:25:47.919,0.32122181
2020-06-25 01:25:48.262,0.322254527
2020-06-25 01:25:48.608,0.319663788
2020-06-25 01:25:48.953,0.320636341
2020-06-25 01:25:49.297,0.322251637
2020-06-25 01:25:49.640,0.321697052
2020-06-25 01:25:49.985,0.318472134
2020-06-25 01:25:50.328,0.321217877
2020-06-25 01:25:50.673,0.320754026
2020-06-25 01:25:51.017,0.320277082
2020-06-25 01:25:51.362,0.324671182
2020-06-25 01:25:51.705,0.321872961
2020-06-25 01:25:52.050,0.318587121
2020-06-25 01:25:52.395,0.325998341
2020-06-25 01:25:52.739,0.320937802
2020-06-25 01:25:53.082,0.321039755
2020-06-25 01:25:53.426,0.319978784
2020-06-25 01:25:53.770,0.32024411
2020-06-25 01:25:54.114,0.319386672
2020-06-25 01:25:54.458,0.321938062
2020-06-25 01:25:54.802,0.319552977
2020-06-25 01:25:55.146,0.321401364
2020-06-25 01:25:55.491,0.321507207
2020-06-25 01:25:55.836,0.321138984
2020-06-25 01:25:56.179,0.322294768
2020-06-25 01:25:56.524,0.320004776
2020-06-25 01:25:56.868,0.320957934
2020-06-25 01:25:57.213,0.322373969
2020-06-25 01:25:57.557,0.347253376
2020-06-25 01:25:57.902,0.332877911
2020-06-25 01:25:58.331,0.322847072
2020-06-25 01:25:58.675,0.320998079
2020-06-25 01:25:59.019,0.320627914
2020-06-25 01:25:59.448,0.32057075
2020-06-25 01:25:59.791,0.320935613
2020-06-25 01:26:00.135,0.320009444
2020-06-25 01:26:00.481,0.325660493
2020-06-25 01:26:00.825,0.33149214
2020-06-25 01:26:01.170,0.341983139
2020-06-25 01:26:01.515,0.327313813
2020-06-25 01:26:01.859,0.327534471
2020-06-25 01:26:02.203,0.316179233
2020-06-25 01:26:02.548,0.318247774
2020-06-25 01:26:02.893,0.319105331
2020-06-25 01:26:03.236,0.31947581
2020-06-25 01:26:03.579,0.324338354
2020-06-25 01:26:03.924,0.320334263
2020-06-25 01:26:04.268,0.328715232
2020-06-25 01:26:04.611,0.32704545
2020-06-25 01:26:04.955,0.330155243
2020-06-25 01:26:05.300,0.320145555
2020-06-25 01:26:05.644,0.319674358
2020-06-25 01:26:05.988,0.317700964
2020-06-25 01:26:06.333,0.317971432
2020-06-25 01:26:06.677,0.320227319
2020-06-25 01:26:07.022,0.318545203
2020-06-25 01:26:07.366,0.318082194
2020-06-25 01:26:07.711,0.341500737
2020-06-25 01:26:08.054,0.335475645
2020-06-25 01:26:08.400,0.319888077
2020-06-25 01:26:08.745,0.322046628
2020-06-25 01:26:09.088,0.319661383
2020-06-25 01:26:09.433,0.319297074
2020-06-25 01:26:09.778,0.344763967
2020-06-25 01:26:10.122,0.33804338
2020-06-25 01:26:10.465,0.318941792
2020-06-25 01:26:10.810,0.318891295
2020-06-25 01:26:11.236,0.317968551
2020-06-25 01:26:11.580,0.319843347
2020-06-25 01:26:11.926,0.316313545
2020-06-25 01:26:12.270,0.317645581
2020-06-25 01:26:12.616,0.31906021
2020-06-25 01:26:12.960,0.319319286
2020-06-25 01:26:13.305,0.316450217
2020-06-25 01:26:13.649,0.317747459
2020-06-25 01:26:13.994,0.317606403
2020-06-25 01:26:14.338,0.316414657
2020-06-25 01:26:14.765,0.317212512
2020-06-25 01:26:15.110,0.319856453
2020-06-25 01:26:15.453,0.318865668
2020-06-25 01:26:15.798,0.354675027
2020-06-25 01:26:16.227,0.358703178
2020-06-25 01:26:16.572,0.343837822
2020-06-25 01:26:16.915,0.343926384
2020-06-25 01:26:17.343,0.345252239
2020-06-25 01:26:17.687,0.350692616
2020-06-25 01:26:18.031,0.343687571
2020-06-25 01:26:18.374,0.335018497
2020-06-25 01:26:18.717,0.320081724
2020-06-25 01:26:19.061,0.317276439
2020-06-25 01:26:19.406,0.319326758
2020-06-25 01:26:19.750,0.320397691
2020-06-25 01:26:20.094,0.318983745
2020-06-25 01:26:20.439,0.319195537
2020-06-25 01:26:20.782,0.321252437
2020-06-25 01:26:21.210,0.319355256
2020-06-25 01:26:21.554,0.319569873
